['ENSG00000198763', 'ENSMUSG00000064345', 'ENSGALG00000043768', 'ENSRNOG00000031033', 'ENSOCUG00000029090', 'ENSMODG00000021566', 'ENSMMUG00000065356']
['ENSG00000256463', 'ENSMUSG00000024565', 'ENSGALG00000041404', 'ENSRNOG00000026116', 'ENSOCUG00000029398', 'ENSMODG00000012231', 'ENSMMUG00000000286']
['ENSG00000166377', 'ENSMUSG00000024566', 'ENSGALG00000031323', 'ENSRNOG00000032039', 'ENSOCUG00000007132', 'ENSMODG00000012216', 'ENSMMUG00000021792']
['ENSG00000131196', 'ENSMUSG00000033016', 'ENSGALG00000042534', 'ENSRNOG00000017146', 'ENSOCUG00000006480', 'ENSMODG00000012018', 'ENSMMUG00000022596']
['ENSG00000060069', 'ENSMUSG00000033323', 'ENSGALG00000031461', 'ENSRNOG00000061474', 'ENSOCUG00000033957', 'ENSMODG00000011995', 'ENSMMUG00000009151']
['ENSG00000122490', 'ENSMUSG00000034006', 'ENSGALG00000049812', 'ENSRNOG00000059215', 'ENSOCUG00000021986', 'ENSMODG00000011978', 'ENSMMUG00000001612']
['ENSG00000226742', 'ENSMUSG00000078963', 'ENSGALG00000039326', 'ENSRNOG00000059055', 'ENSOCUG00000031721', 'ENSMODG00000046105', 'ENSMMUG00000048128']
['ENSG00000105556', 'ENSMUSG00000042570', 'ENSGALG00000001108', 'ENSRNOG00000000175', 'ENSOCUG00000024364', 'ENSMODG00000006643', 'ENSMMUG00000023717']
['ENSG00000099866', 'ENSMUSG00000020310', 'ENSGALG00000028341', 'ENSRNOG00000008217', 'ENSOCUG00000034732', 'ENSMODG00000006567', 'ENSMMUG00000008589']
['ENSG00000099864', 'ENSMUSG00000035863', 'ENSGALG00000026055', 'ENSRNOG00000009760', 'ENSOCUG00000027078', 'ENSMODG00000006358', 'ENSMMUG00000022877']
['ENSG00000071564', 'ENSMUSG00000020167', 'ENSGALG00000001093', 'ENSRNOG00000051499', 'ENSOCUG00000024177', 'ENSMODG00000004143', 'ENSMMUG00000009017']
['ENSG00000167654', 'ENSMUSG00000034958', 'ENSGALG00000001812', 'ENSRNOG00000020407', 'ENSOCUG00000030604', 'ENSMODG00000000696', 'ENSMMUG00000039195']
['ENSG00000105255', 'ENSMUSG00000011589', 'ENSGALG00000053152', 'ENSRNOG00000050318', 'ENSOCUG00000027576', 'ENSMODG00000000881', 'ENSMMUG00000000268']
['ENSG00000031823', 'ENSMUSG00000002372', 'ENSGALG00000000577', 'ENSRNOG00000049785', 'ENSOCUG00000001530', 'ENSMODG00000001371', 'ENSMMUG00000011964']
['ENSG00000087903', 'ENSMUSG00000024206', 'ENSGALG00000001773', 'ENSRNOG00000045846', 'ENSOCUG00000005005', 'ENSMODG00000001398', 'ENSMMUG00000011967']
['ENSG00000130382', 'ENSMUSG00000024212', 'ENSGALG00000001596', 'ENSRNOG00000048736', 'ENSOCUG00000032056', 'ENSMODG00000001886', 'ENSMMUG00000005697']
['ENSG00000167769', 'ENSMUSG00000045019', 'ENSGALG00000001592', 'ENSRNOG00000047368', 'ENSOCUG00000021869', 'ENSMODG00000001913', 'ENSMMUG00000005698']
['ENSG00000125730', 'ENSMUSG00000024164', 'ENSGALG00000030038', 'ENSRNOG00000046834', 'ENSOCUG00000031964', 'ENSMODG00000002143', 'ENSMMUG00000008693']
['ENSG00000171105', 'ENSMUSG00000005534', 'ENSGALG00000040758', 'ENSRNOG00000029986', 'ENSOCUG00000004436', 'ENSMODG00000015101', 'ENSMMUG00000028907']
['ENSG00000104883', 'ENSMUSG00000069633', 'ENSGALG00000043756', 'ENSRNOG00000028100', 'ENSOCUG00000010861', 'ENSMODG00000015117', 'ENSMMUG00000055237']
['ENSG00000090674', 'ENSMUSG00000004567', 'ENSGALG00000034328', 'ENSRNOG00000000975', 'ENSOCUG00000011763', 'ENSMODG00000015084', 'ENSMMUG00000011389']
['ENSG00000032444', 'ENSMUSG00000004565', 'ENSGALG00000039408', 'ENSRNOG00000000977', 'ENSOCUG00000011769', 'ENSMODG00000015066', 'ENSMMUG00000011392']
['ENSG00000076826', 'ENSMUSG00000044433', 'ENSGALG00000047166', 'ENSRNOG00000000986', 'ENSOCUG00000022921', 'ENSMODG00000015034', 'ENSMMUG00000009540']
['ENSG00000181029', 'ENSMUSG00000040236', 'ENSGALG00000039088', 'ENSRNOG00000001003', 'ENSOCUG00000000878', 'ENSMODG00000023879', 'ENSMMUG00000040778']
['ENSG00000142459', 'ENSMUSG00000011832', 'ENSGALG00000051144', 'ENSRNOG00000001034', 'ENSOCUG00000010898', 'ENSMODG00000014976', 'ENSMMUG00000023303']
['ENSG00000104980', 'ENSMUSG00000002949', 'ENSGALG00000000352', 'ENSRNOG00000001058', 'ENSOCUG00000023159', 'ENSMODG00000005061', 'ENSMMUG00000006542']
['ENSG00000066044', 'ENSMUSG00000040028', 'ENSGALG00000000726', 'ENSRNOG00000001069', 'ENSOCUG00000015871', 'ENSMODG00000005041', 'ENSMMUG00000006544']
['ENSG00000186994', 'ENSMUSG00000042099', 'ENSGALG00000000621', 'ENSRNOG00000007230', 'ENSOCUG00000009525', 'ENSMODG00000003881', 'ENSMMUG00000016699']
['ENSG00000167772', 'ENSMUSG00000002289', 'ENSGALG00000000619', 'ENSRNOG00000007545', 'ENSOCUG00000016603', 'ENSMODG00000049909', 'ENSMMUG00000000698']
['ENSG00000099785', 'ENSMUSG00000079557', 'ENSGALG00000000599', 'ENSRNOG00000007769', 'ENSOCUG00000008321', 'ENSMODG00000003824', 'ENSMMUG00000043959']
['ENSG00000133250', 'ENSMUSG00000073423', 'ENSGALG00000024378', 'ENSRNOG00000008378', 'ENSOCUG00000027412', 'ENSMODG00000037452', 'ENSMMUG00000019918']
['ENSG00000142347', 'ENSMUSG00000024300', 'ENSGALG00000001571', 'ENSRNOG00000008409', 'ENSOCUG00000000558', 'ENSMODG00000003610', 'ENSMMUG00000014247']
['ENSG00000105088', 'ENSMUSG00000032172', 'ENSGALG00000048115', 'ENSRNOG00000020519', 'ENSOCUG00000004707', 'ENSMODG00000040695', 'ENSMMUG00000016596']
['ENSG00000080511', 'ENSMUSG00000053773', 'ENSGALG00000051469', 'ENSRNOG00000025767', 'ENSOCUG00000011468', 'ENSMODG00000012881', 'ENSMMUG00000011205']
['ENSG00000130811', 'ENSMUSG00000070319', 'ENSGALG00000034475', 'ENSRNOG00000020619', 'ENSOCUG00000027591', 'ENSMODG00000005173', 'ENSMMUG00000017217']
['ENSG00000267534', 'ENSMUSG00000043895', 'ENSGALG00000049475', 'ENSRNOG00000020653', 'ENSOCUG00000025826', 'ENSMODG00000028318', 'ENSMMUG00000006586']
['ENSG00000105364', 'ENSMUSG00000003299', 'ENSGALG00000050204', 'ENSRNOG00000020659', 'ENSOCUG00000029187', 'ENSMODG00000005476', 'ENSMMUG00000001219']
['ENSG00000105397', 'ENSMUSG00000032175', 'ENSGALG00000030599', 'ENSRNOG00000032948', 'ENSOCUG00000014816', 'ENSMODG00000005684', 'ENSMMUG00000003110']
['ENSG00000065989', 'ENSMUSG00000032177', 'ENSGALG00000050456', 'ENSRNOG00000020828', 'ENSOCUG00000001428', 'ENSMODG00000005727', 'ENSMMUG00000016122']
['ENSG00000129354', 'ENSMUSG00000003309', 'ENSGALG00000054240', 'ENSRNOG00000043093', 'ENSOCUG00000024334', 'ENSMODG00000005838', 'ENSMMUG00000016593']
['ENSG00000129353', 'ENSMUSG00000057193', 'ENSGALG00000047929', 'ENSRNOG00000031824', 'ENSOCUG00000015558', 'ENSMODG00000005859', 'ENSMMUG00000003744']
['ENSG00000129351', 'ENSMUSG00000032178', 'ENSGALG00000030351', 'ENSRNOG00000022741', 'ENSOCUG00000013990', 'ENSMODG00000005911', 'ENSMMUG00000014673']
['ENSG00000213339', 'ENSMUSG00000002825', 'ENSGALG00000050235', 'ENSRNOG00000007158', 'ENSOCUG00000021082', 'ENSMODG00000005954', 'ENSMMUG00000028882']
['ENSG00000079805', 'ENSMUSG00000033335', 'ENSGALG00000040741', 'ENSRNOG00000007649', 'ENSOCUG00000015302', 'ENSMODG00000006064', 'ENSMMUG00000014677']
['ENSG00000127616', 'ENSMUSG00000032187', 'ENSGALG00000047145', 'ENSRNOG00000009271', 'ENSOCUG00000001787', 'ENSMODG00000006287', 'ENSMMUG00000012042']
['ENSG00000130159', 'ENSMUSG00000066839', 'ENSGALG00000043823', 'ENSRNOG00000014128', 'ENSOCUG00000004391', 'ENSMODG00000006672', 'ENSMMUG00000020618']
['ENSG00000198356', 'ENSMUSG00000052456', 'ENSGALG00000046867', 'ENSRNOG00000003747', 'ENSOCUG00000021729', 'ENSMODG00000006913', 'ENSMMUG00000006275']
['ENSG00000039987', 'ENSMUSG00000052819', 'ENSGALG00000047805', 'ENSRNOG00000003737', 'ENSOCUG00000024512', 'ENSMODG00000006822', 'ENSMMUG00000063236']
['ENSG00000105607', 'ENSMUSG00000003809', 'ENSGALG00000034917', 'ENSRNOG00000003307', 'ENSOCUG00000012001', 'ENSMODG00000011508', 'ENSMMUG00000007043']
['ENSG00000008441', 'ENSMUSG00000001911', 'ENSGALG00000041630', 'ENSRNOG00000002983', 'ENSOCUG00000026440', 'ENSMODG00000011587', 'ENSMMUG00000019292']
['ENSG00000141837', 'ENSMUSG00000034656', 'ENSGALG00000054250', 'ENSRNOG00000052707', 'ENSOCUG00000011985', 'ENSMODG00000011749', 'ENSMMUG00000003555']
['ENSG00000037757', 'ENSMUSG00000004996', 'ENSGALG00000034575', 'ENSRNOG00000026211', 'ENSOCUG00000024840', 'ENSMODG00000011870', 'ENSMMUG00000018068']
['ENSG00000105143', 'ENSMUSG00000005357', 'ENSGALG00000000558', 'ENSRNOG00000007509', 'ENSOCUG00000013354', 'ENSMODG00000014481', 'ENSMMUG00000001735']
['ENSG00000105137', 'ENSMUSG00000032714', 'ENSGALG00000050416', 'ENSRNOG00000007307', 'ENSOCUG00000002705', 'ENSMODG00000014508', 'ENSMMUG00000007726']
['ENSG00000105135', 'ENSMUSG00000032763', 'ENSGALG00000050586', 'ENSRNOG00000028512', 'ENSOCUG00000002715', 'ENSMODG00000014519', 'ENSMMUG00000007729']
['ENSG00000105127', 'ENSMUSG00000024045', 'ENSGALG00000039773', 'ENSRNOG00000006559', 'ENSOCUG00000004051', 'ENSMODG00000014573', 'ENSMMUG00000051452']
['ENSG00000011243', 'ENSMUSG00000002625', 'ENSGALG00000039974', 'ENSRNOG00000006355', 'ENSOCUG00000011417', 'ENSMODG00000014581', 'ENSMMUG00000017984']
['ENSG00000161031', 'ENSMUSG00000079563', 'ENSGALG00000029971', 'ENSRNOG00000042318', 'ENSOCUG00000007555', 'ENSMODG00000014610', 'ENSMMUG00000003031']
['ENSG00000167460', 'ENSMUSG00000031799', 'ENSGALG00000002563', 'ENSRNOG00000015496', 'ENSOCUG00000009884', 'ENSMODG00000014882', 'ENSMMUG00000015783']
['ENSG00000141977', 'ENSMUSG00000074240', 'ENSGALG00000003978', 'ENSRNOG00000014600', 'ENSOCUG00000025206', 'ENSMODG00000014899', 'ENSMMUG00000004283']
['ENSG00000072958', 'ENSMUSG00000003033', 'ENSGALG00000003959', 'ENSRNOG00000014454', 'ENSOCUG00000025980', 'ENSMODG00000014908', 'ENSMMUG00000014026']
['ENSG00000127527', 'ENSMUSG00000006276', 'ENSGALG00000021601', 'ENSRNOG00000013502', 'ENSOCUG00000010744', 'ENSMODG00000014917', 'ENSMMUG00000000994']
['ENSG00000269058', 'ENSMUSG00000019732', 'ENSGALG00000003914', 'ENSRNOG00000013260', 'ENSOCUG00000013554', 'ENSMODG00000014922', 'ENSMMUG00000040142']
['ENSG00000105072', 'ENSMUSG00000052794', 'ENSGALG00000021883', 'ENSRNOG00000023700', 'ENSOCUG00000023973', 'ENSMODG00000014929', 'ENSMMUG00000028852']
['ENSG00000085872', 'ENSMUSG00000052488', 'ENSGALG00000003824', 'ENSRNOG00000012323', 'ENSOCUG00000030358', 'ENSMODG00000014938', 'ENSMMUG00000012958']
['ENSG00000072954', 'ENSMUSG00000031791', 'ENSGALG00000003778', 'ENSRNOG00000011912', 'ENSOCUG00000012404', 'ENSMODG00000014946', 'ENSMMUG00000052014']
['ENSG00000127511', 'ENSMUSG00000031622', 'ENSGALG00000003771', 'ENSRNOG00000048622', 'ENSOCUG00000026276', 'ENSMODG00000014992', 'ENSMMUG00000018504']
['ENSG00000131351', 'ENSMUSG00000035439', 'ENSGALG00000003727', 'ENSRNOG00000052038', 'ENSOCUG00000025997', 'ENSMODG00000015021', 'ENSMMUG00000000491']
['ENSG00000130517', 'ENSMUSG00000056204', 'ENSGALG00000042080', 'ENSRNOG00000019639', 'ENSOCUG00000025762', 'ENSMODG00000044087', 'ENSMMUG00000004406']
['ENSG00000064607', 'ENSMUSG00000036054', 'ENSGALG00000003047', 'ENSRNOG00000020269', 'ENSOCUG00000001315', 'ENSMODG00000003992', 'ENSMMUG00000019665']
['ENSG00000105676', 'ENSMUSG00000002343', 'ENSGALG00000003024', 'ENSRNOG00000020280', 'ENSOCUG00000023141', 'ENSMODG00000004028', 'ENSMMUG00000019668']
['ENSG00000130287', 'ENSMUSG00000002341', 'ENSGALG00000036484', 'ENSRNOG00000048036', 'ENSOCUG00000021271', 'ENSMODG00000028358', 'ENSMMUG00000062498']
['ENSG00000129933', 'ENSMUSG00000031858', 'ENSGALG00000002969', 'ENSRNOG00000020526', 'ENSOCUG00000002263', 'ENSMODG00000007162', 'ENSMMUG00000008931']
['ENSG00000167491', 'ENSMUSG00000036180', 'ENSGALG00000042900', 'ENSRNOG00000022173', 'ENSOCUG00000017513', 'ENSMODG00000007189', 'ENSMMUG00000003164']
['ENSG00000105717', 'ENSMUSG00000031860', 'ENSGALG00000034076', 'ENSRNOG00000010736', 'ENSOCUG00000029208', 'ENSMODG00000004459', 'ENSMMUG00000048108']
['ENSG00000064547', 'ENSMUSG00000031861', 'ENSGALG00000042767', 'ENSRNOG00000010758', 'ENSOCUG00000012408', 'ENSMODG00000004466', 'ENSMMUG00000000654']
['ENSG00000089639', 'ENSMUSG00000036246', 'ENSGALG00000029354', 'ENSRNOG00000027257', 'ENSOCUG00000012412', 'ENSMODG00000004677', 'ENSMMUG00000003036']
['ENSG00000187135', 'ENSMUSG00000039257', 'ENSGALG00000032402', 'ENSRNOG00000017456', 'ENSOCUG00000023884', 'ENSMODG00000037821', 'ENSMMUG00000007392']
['ENSG00000105171', 'ENSMUSG00000030423', 'ENSGALG00000041972', 'ENSRNOG00000027646', 'ENSOCUG00000015974', 'ENSMODG00000029406', 'ENSMMUG00000017424']
['ENSG00000105176', 'ENSMUSG00000030421', 'ENSGALG00000004506', 'ENSRNOG00000014463', 'ENSOCUG00000015063', 'ENSMODG00000012675', 'ENSMMUG00000018441']
['ENSG00000198597', 'ENSMUSG00000043456', 'ENSGALG00000035602', 'ENSRNOG00000014163', 'ENSOCUG00000022631', 'ENSMODG00000012653', 'ENSMMUG00000063586']
['ENSG00000121297', 'ENSMUSG00000021217', 'ENSGALG00000004528', 'ENSRNOG00000013938', 'ENSOCUG00000015902', 'ENSMODG00000012390', 'ENSMMUG00000014028']
['ENSG00000168813', 'ENSMUSG00000044452', 'ENSGALG00000004532', 'ENSRNOG00000013565', 'ENSOCUG00000014069', 'ENSMODG00000012367', 'ENSMMUG00000010840']
['ENSG00000178904', 'ENSMUSG00000043671', 'ENSGALG00000004559', 'ENSRNOG00000021573', 'ENSOCUG00000013196', 'ENSMODG00000012361', 'ENSMMUG00000010842']
['ENSG00000105186', 'ENSMUSG00000034867', 'ENSGALG00000004671', 'ENSRNOG00000052814', 'ENSOCUG00000013225', 'ENSMODG00000012322', 'ENSMMUG00000008041']
['ENSG00000186326', 'ENSMUSG00000056043', 'ENSGALG00000004675', 'ENSRNOG00000012877', 'ENSOCUG00000001135', 'ENSMODG00000023490', 'ENSMMUG00000046695']
['ENSG00000021488', 'ENSMUSG00000030492', 'ENSGALG00000021158', 'ENSRNOG00000012344', 'ENSOCUG00000005496', 'ENSMODG00000012256', 'ENSMMUG00000028800']
['ENSG00000121289', 'ENSMUSG00000023072', 'ENSGALG00000004756', 'ENSRNOG00000012140', 'ENSOCUG00000015870', 'ENSMODG00000012246', 'ENSMMUG00000018351']
['ENSG00000131944', 'ENSMUSG00000030493', 'ENSGALG00000034534', 'ENSRNOG00000022393', 'ENSOCUG00000015883', 'ENSMODG00000012243', 'ENSMMUG00000017939']
['ENSG00000076650', 'ENSMUSG00000063808', 'ENSGALG00000004839', 'ENSRNOG00000011584', 'ENSOCUG00000015905', 'ENSMODG00000012226', 'ENSMMUG00000011790']
['ENSG00000130881', 'ENSMUSG00000001802', 'ENSGALG00000004853', 'ENSRNOG00000011451', 'ENSOCUG00000009440', 'ENSMODG00000012209', 'ENSMMUG00000022872']
['ENSG00000130876', 'ENSMUSG00000030495', 'ENSGALG00000004729', 'ENSRNOG00000010938', 'ENSOCUG00000009443', 'ENSMODG00000012202', 'ENSMMUG00000022875']
['ENSG00000124302', 'ENSMUSG00000060402', 'ENSGALG00000004903', 'ENSRNOG00000022919', 'ENSOCUG00000004068', 'ENSMODG00000012122', 'ENSMMUG00000018024']
['ENSG00000166398', 'ENSMUSG00000066571', 'ENSGALG00000004949', 'ENSRNOG00000021129', 'ENSOCUG00000002236', 'ENSMODG00000011999', 'ENSMMUG00000005879']
['ENSG00000126261', 'ENSMUSG00000052997', 'ENSGALG00000005006', 'ENSRNOG00000021113', 'ENSOCUG00000001464', 'ENSMODG00000011934', 'ENSMMUG00000005884']
['ENSG00000105711', 'ENSMUSG00000019194', 'ENSGALG00000047060', 'ENSRNOG00000021102', 'ENSOCUG00000015301', 'ENSMODG00000013729', 'ENSMMUG00000004843']
['ENSG00000012124', 'ENSMUSG00000030577', 'ENSGALG00000051068', 'ENSRNOG00000024000', 'ENSOCUG00000007742', 'ENSMODG00000013872', 'ENSMMUG00000017621']
['ENSG00000105679', 'ENSMUSG00000061099', 'ENSGALG00000047421', 'ENSRNOG00000021009', 'ENSOCUG00000010922', 'ENSMODG00000013902', 'ENSMMUG00000000837']
['ENSG00000105675', 'ENSMUSG00000005553', 'ENSGALG00000048440', 'ENSRNOG00000020985', 'ENSOCUG00000010926', 'ENSMODG00000013928', 'ENSMMUG00000000845']
['ENSG00000167604', 'ENSMUSG00000036931', 'ENSGALG00000028496', 'ENSRNOG00000025111', 'ENSOCUG00000016775', 'ENSMODG00000014055', 'ENSMMUG00000019756']
['ENSG00000105738', 'ENSMUSG00000030583', 'ENSGALG00000052939', 'ENSRNOG00000020703', 'ENSOCUG00000009410', 'ENSMODG00000013113', 'ENSMMUG00000003492']
['ENSG00000167642', 'ENSMUSG00000074227', 'ENSGALG00000050656', 'ENSRNOG00000020636', 'ENSOCUG00000037643', 'ENSMODG00000013117', 'ENSMMUG00000002158']
['ENSG00000196218', 'ENSMUSG00000030592', 'ENSGALG00000053055', 'ENSRNOG00000020557', 'ENSOCUG00000023161', 'ENSMODG00000013282', 'ENSMMUG00000002897']
['ENSG00000178982', 'ENSMUSG00000053565', 'ENSGALG00000029343', 'ENSRNOG00000020495', 'ENSOCUG00000012564', 'ENSMODG00000045045', 'ENSMMUG00000028767']
['ENSG00000130402', 'ENSMUSG00000054808', 'ENSGALG00000036496', 'ENSRNOG00000020433', 'ENSOCUG00000022448', 'ENSMODG00000013370', 'ENSMMUG00000006429']
['ENSG00000068903', 'ENSMUSG00000015149', 'ENSGALG00000029761', 'ENSRNOG00000020102', 'ENSOCUG00000027924', 'ENSMODG00000025574', 'ENSMMUG00000023640']
['ENSG00000104825', 'ENSMUSG00000030595', 'ENSGALG00000029691', 'ENSRNOG00000020063', 'ENSOCUG00000024218', 'ENSMODG00000013429', 'ENSMMUG00000023643']
['ENSG00000128626', 'ENSMUSG00000045948', 'ENSGALG00000038667', 'ENSRNOG00000019949', 'ENSOCUG00000000689', 'ENSMODG00000045234', 'ENSMMUG00000060269']
['ENSG00000130669', 'ENSMUSG00000030602', 'ENSGALG00000031328', 'ENSRNOG00000019883', 'ENSOCUG00000011285', 'ENSMODG00000013453', 'ENSMMUG00000013140']
['ENSG00000128011', 'ENSMUSG00000030600', 'ENSGALG00000048331', 'ENSRNOG00000019869', 'ENSOCUG00000024825', 'ENSMODG00000013463', 'ENSMMUG00000058926']
['ENSG00000105204', 'ENSMUSG00000002409', 'ENSGALG00000049131', 'ENSRNOG00000019254', 'ENSOCUG00000000385', 'ENSMODG00000037375', 'ENSMMUG00000022726']
['ENSG00000105221', 'ENSMUSG00000004056', 'ENSGALG00000054458', 'ENSRNOG00000018677', 'ENSOCUG00000029484', 'ENSMODG00000007635', 'ENSMMUG00000003621']
['ENSG00000160392', 'ENSMUSG00000049643', 'ENSGALG00000046691', 'ENSRNOG00000018408', 'ENSOCUG00000016838', 'ENSMODG00000007649', 'ENSMMUG00000008946']
['ENSG00000105323', 'ENSMUSG00000040725', 'ENSGALG00000047498', 'ENSRNOG00000020683', 'ENSOCUG00000016666', 'ENSMODG00000008592', 'ENSMMUG00000008139']
['ENSG00000105329', 'ENSMUSG00000002603', 'ENSGALG00000031325', 'ENSRNOG00000020652', 'ENSOCUG00000016689', 'ENSMODG00000008630', 'ENSMMUG00000008142']
['ENSG00000142039', 'ENSMUSG00000002608', 'ENSGALG00000032223', 'ENSRNOG00000020675', 'ENSOCUG00000016682', 'ENSMODG00000047786', 'ENSMMUG00000008143']
['ENSG00000077348', 'ENSMUSG00000061286', 'ENSGALG00000052202', 'ENSRNOG00000020635', 'ENSOCUG00000011497', 'ENSMODG00000008642', 'ENSMMUG00000014345']
['ENSG00000105372', 'ENSMUSG00000040952', 'ENSGALG00000037805', 'ENSRNOG00000009861', 'ENSOCUG00000023540', 'ENSMODG00000010067', 'ENSMMUG00000013429']
['ENSG00000079432', 'ENSMUSG00000005442', 'ENSGALG00000054106', 'ENSRNOG00000056118', 'ENSOCUG00000006458', 'ENSMODG00000028836', 'ENSMMUG00000012174']
['ENSG00000105429', 'ENSMUSG00000045039', 'ENSGALG00000054776', 'ENSRNOG00000052687', 'ENSOCUG00000006479', 'ENSMODG00000036544', 'ENSMMUG00000014932']
['ENSG00000104879', 'ENSMUSG00000030399', 'ENSGALG00000054033', 'ENSRNOG00000016837', 'ENSOCUG00000027154', 'ENSMODG00000051059', 'ENSMMUG00000013477']
['ENSG00000125740', 'ENSMUSG00000003545', 'ENSGALG00000041280', 'ENSRNOG00000046667', 'ENSOCUG00000023019', 'ENSMODG00000021545', 'ENSMMUG00000014430']
['ENSG00000125744', 'ENSMUSG00000030401', 'ENSGALG00000051456', 'ENSRNOG00000016603', 'ENSOCUG00000023342', 'ENSMODG00000021544', 'ENSMMUG00000011716']
['ENSG00000011478', 'ENSMUSG00000030407', 'ENSGALG00000044210', 'ENSRNOG00000015413', 'ENSOCUG00000016066', 'ENSMODG00000021538', 'ENSMMUG00000006940']
['ENSG00000011485', 'ENSMUSG00000003099', 'ENSGALG00000049393', 'ENSRNOG00000016907', 'ENSOCUG00000021025', 'ENSMODG00000009228', 'ENSMMUG00000000217']
['ENSG00000090372', 'ENSMUSG00000030374', 'ENSGALG00000047782', 'ENSRNOG00000016145', 'ENSOCUG00000021418', 'ENSMODG00000009136', 'ENSMMUG00000017930']
['ENSG00000160007', 'ENSMUSG00000058230', 'ENSGALG00000036101', 'ENSRNOG00000015852', 'ENSOCUG00000017126', 'ENSMODG00000009066', 'ENSMMUG00000011332']
['ENSG00000142230', 'ENSMUSG00000052833', 'ENSGALG00000048152', 'ENSRNOG00000015128', 'ENSOCUG00000024320', 'ENSMODG00000008952', 'ENSMMUG00000009506']
['ENSG00000105321', 'ENSMUSG00000041375', 'ENSGALG00000047981', 'ENSRNOG00000048848', 'ENSOCUG00000013560', 'ENSMODG00000008926', 'ENSMMUG00000003075']
['ENSG00000134815', 'ENSMUSG00000006019', 'ENSGALG00000034016', 'ENSRNOG00000047575', 'ENSOCUG00000014005', 'ENSMODG00000008850', 'ENSMMUG00000009275']
['ENSG00000118160', 'ENSMUSG00000030376', 'ENSGALG00000038065', 'ENSRNOG00000001492', 'ENSOCUG00000031820', 'ENSMODG00000023716', 'ENSMMUG00000014718']
['ENSG00000118162', 'ENSMUSG00000006021', 'ENSGALG00000038994', 'ENSRNOG00000001493', 'ENSOCUG00000024733', 'ENSMODG00000008827', 'ENSMMUG00000014723']
['ENSG00000105402', 'ENSMUSG00000006024', 'ENSGALG00000034747', 'ENSRNOG00000001494', 'ENSOCUG00000000967', 'ENSMODG00000008817', 'ENSMMUG00000014727']
['ENSG00000104812', 'ENSMUSG00000003865', 'ENSGALG00000046826', 'ENSRNOG00000020812', 'ENSOCUG00000000015', 'ENSMODG00000013742', 'ENSMMUG00000003911']
['ENSG00000183207', 'ENSMUSG00000003868', 'ENSGALG00000036359', 'ENSRNOG00000020793', 'ENSOCUG00000006427', 'ENSMODG00000013763', 'ENSMMUG00000003915']
['ENSG00000177380', 'ENSMUSG00000003863', 'ENSGALG00000047266', 'ENSRNOG00000020731', 'ENSOCUG00000025861', 'ENSMODG00000013817', 'ENSMMUG00000007533']
['ENSG00000161618', 'ENSMUSG00000007833', 'ENSGALG00000054374', 'ENSRNOG00000020623', 'ENSOCUG00000026756', 'ENSMODG00000013676', 'ENSMMUG00000022117']
['ENSG00000200259', 'ENSMUSG00000065818', 'ENSGALG00000021748', 'ENSRNOG00000060031', 'ENSOCUG00000024607', 'ENSMODG00000026984', 'ENSMMUG00000023932']
['ENSG00000104973', 'ENSMUSG00000002968', 'ENSGALG00000054103', 'ENSRNOG00000020363', 'ENSOCUG00000022380', 'ENSMODG00000043953', 'ENSMMUG00000020175']
['ENSG00000105053', 'ENSMUSG00000002205', 'ENSGALG00000035029', 'ENSRNOG00000026517', 'ENSOCUG00000023478', 'ENSMODG00000012521', 'ENSMMUG00000010837']
['ENSG00000131400', 'ENSMUSG00000002204', 'ENSGALG00000052539', 'ENSRNOG00000019854', 'ENSOCUG00000023398', 'ENSMODG00000014108', 'ENSMMUG00000013402']
['ENSG00000167757', 'ENSMUSG00000067616', 'ENSGALG00000047525', 'ENSRNOG00000018742', 'ENSOCUG00000005298', 'ENSMODG00000006536', 'ENSMMUG00000043963']
['ENSG00000167615', 'ENSMUSG00000035545', 'ENSGALG00000035760', 'ENSRNOG00000018642', 'ENSOCUG00000025334', 'ENSMODG00000004168', 'ENSMMUG00000021629']
['ENSG00000133265', 'ENSMUSG00000063802', 'ENSGALG00000042503', 'ENSRNOG00000017795', 'ENSOCUG00000025216', 'ENSMODG00000016379', 'ENSMMUG00000002964']
['ENSG00000184731', 'ENSMUSG00000036136', 'ENSGALG00000016361', 'ENSRNOG00000005660', 'ENSOCUG00000000320', 'ENSMODG00000014252', 'ENSMMUG00000061991']
['ENSG00000035115', 'ENSMUSG00000020669', 'ENSGALG00000016362', 'ENSRNOG00000005522', 'ENSOCUG00000014696', 'ENSMODG00000014260', 'ENSMMUG00000017096']
['ENSG00000189292', 'ENSMUSG00000054204', 'ENSGALG00000016364', 'ENSRNOG00000005154', 'ENSOCUG00000029630', 'ENSMODG00000014263', 'ENSMMUG00000017098']
['ENSG00000151353', 'ENSMUSG00000043061', 'ENSGALG00000028744', 'ENSRNOG00000005144', 'ENSOCUG00000009310', 'ENSMODG00000014284', 'ENSMMUG00000042598']
['ENSG00000115705', 'ENSMUSG00000020673', 'ENSGALG00000016370', 'ENSRNOG00000004646', 'ENSOCUG00000016422', 'ENSMODG00000014296', 'ENSMMUG00000009662']
